voltage,current_1,current_2,current_3,current_4,current_5,current_6,current_7,current_8,current_9,current_10,current_11,current_12,current_13,current_14,current_15
0.597992,12.595896789548853,11.536296227814827,12.077897489130256,12.120206637018697,12.099365109049053,12.775858155218975,11.645781210122086,12.575312616831283,11.271652771454281,13.02546096012798,12.475752865700848,12.705089330519868,12.719680951422616,11.730111445580668,11.262362159406319
0.600433,12.676458171803171,11.627372890854232,11.63294037021097,12.364487374189427,11.483065208432064,12.978455363874243,11.1139773338715,10.780139679359038,12.508562684069705,12.171859445616747,13.554059708842049,13.460996966850237,11.075540664647379,12.375956317054328,11.14996099520802
0.602875,12.762836966170257,11.656690113343862,12.692293471482365,11.95903561047951,12.814858209014467,12.344345397161195,12.527519673604743,12.832894253520998,11.771166547446045,12.019873269838342,12.317773465210697,11.674335771072887,11.76690758560278,12.021673410551035,11.458442790730377
0.605316,12.07840139156699,13.060886947258613,12.907559900259486,12.378237288104021,11.834606259259141,12.689311979626858,13.042455325907627,12.764775028487813,11.85939715378501,11.605428109706773,12.928729823365947,12.149435162262469,12.203766029057931,11.776877097012735,12.437567115791413
0.607758,13.70149285783966,12.54034375594224,11.672161074035563,12.867389216462653,11.501267928802752,12.577383015664822,11.969183053068932,12.685431539842599,12.85483176025233,12.0313395012734,13.10346439217775,12.467096775926318,11.981587917864871,13.385355600067406,13.06028803215665
0.610199,13.41752460283832,13.134560729612605,13.05730378044908,12.94554514463579,12.554953511273428,13.342628912683836,13.3587212740711,11.844381530476468,11.363953924523578,12.60934171039301,12.762829505135985,12.56610970625275,12.131454832508052,11.65073478851225,12.972542561967845
0.61264,12.768054451525504,14.005125681169565,11.82384533403693,13.460529470150322,12.41666710216667,14.17119939934716,13.495573222767531,13.218717906007996,12.524983901791286,13.532554864500325,14.27448734363283,13.62654272190807,12.828022754507021,12.851323665061091,12.616764744020406
0.615082,12.507535411273553,12.456479928010378,13.557925629607976,13.665878710670674,11.977714477192901,14.431377898520088,12.41295228261781,13.50461727102241,13.062485680647361,13.248369166313898,12.943800350572687,13.164829862057129,12.593981032553424,13.072970801159943,12.840340144139162
0.617523,13.192996466970722,13.600482329874177,13.064284728975233,13.170105786078068,12.667674915798903,13.016799072880488,12.982046074793258,12.848439886868173,13.608278118673665,12.100490719832148,14.260062200742897,13.095450360660218,12.043446863789885,13.671922509181542,12.718483936369568
0.619965,13.66398318367818,14.170297601691642,13.263878770394577,12.824167108411245,12.820877442618105,12.906548782128988,13.561919933050419,13.245952494637363,13.105308213705364,12.691182033624404,14.183671638012246,13.924468183080846,13.611711156099751,12.025703102507071,12.996364043007294
0.622406,13.493005873522037,13.80743652200306,12.728604590857364,14.03454245608554,11.898561490417684,14.380080076391929,13.078346613703168,13.480832896797336,13.64461699671877,12.17142779831586,13.795186411505007,13.526842357398388,12.104647370204814,13.986203008068394,12.170513266778872
0.624847,13.447644863818645,12.942419155605327,14.021275819765211,13.352883324411255,13.163901499472134,14.016288130910826,13.692450662337786,13.227372784215799,13.91186118950914,13.69945282858465,12.968542954454689,14.08434608023048,13.871796271330615,13.69728764334708,14.113539947785895
0.627289,13.167021254139282,14.283283686850448,13.771677616074953,13.20299046494566,12.260059921991274,14.180379183083145,13.90599309560346,13.74595508332857,11.916894346609606,12.723499087653451,13.185185525039403,14.083825504227585,13.607958792219659,13.417270396500793,14.142893597896846
0.62973,13.726723911890499,12.914067286215143,14.061086111229429,12.740351327086891,14.500321984959868,14.11306320887191,15.054023211827076,13.08593383291178,13.715807488062126,13.477252195351806,14.82481936785678,14.720060574536898,14.198866916800522,13.75082909117454,13.017038955036968
0.632172,14.436204914998106,12.926856795805044,13.321636700408865,13.795441894937422,13.191641179587807,13.682412089418197,13.914464796840464,13.198653444046407,13.802436295915818,13.187799339563904,14.86751117920647,14.255078181602379,13.2105374472467,13.309976673680284,14.744261142520886
0.634613,14.016506834906632,14.52500562081196,15.1602818700225,13.99015469578364,14.94642686046663,14.487837079531388,13.509888647626141,13.05562827870215,13.374366888624827,14.883726098070673,14.97821532122091,13.882511292494787,14.397220163406914,14.329671730493718,14.172649548105337
0.637054,13.544519764252552,13.229026104676521,14.54920394119243,14.01099384362817,14.25772981971258,14.232604616349215,14.503367218085383,13.880907255530209,14.157294063937508,13.311967077209395,14.367544397822618,15.960491966719639,14.164809600241737,14.140023568599217,13.828544770412924
0.639496,14.397102689891803,14.92290052439881,14.750973632958075,14.168699240592092,15.074206892702307,14.404388050044798,14.969894789817193,14.07948615882937,13.168710502040682,14.469031915809829,14.798539604211875,15.124029806415775,14.10147040147107,14.860350662231298,15.213848668563912
0.641937,14.237409988554022,13.761567579241083,14.23842068643521,14.23942345518343,14.08091114491023,14.947699857446926,14.576379274143806,15.141073420834104,15.224877138407532,14.588146774074323,14.291570832828121,14.027418028968121,13.912591011237751,15.137025381860022,14.722948869873024
0.644379,15.092688221666316,14.854221140363872,14.917648825954785,14.575053536764349,13.67574830101821,13.080162768868641,15.146347105882494,15.132311457238412,15.110185097638626,14.334430389920355,14.795980480713292,14.722835423706615,14.654483616155366,14.420360459485488,15.373244420545383
0.64682,14.350994576245059,13.648765163048177,14.261784100970193,14.563491354612847,14.407330568398336,13.900630564898636,15.182504275083414,14.51688737223493,14.030712764754098,14.937877488971207,15.37256939867891,15.151132694517694,13.876685773716726,14.630755097587599,14.259163578837635
0.649261,14.43639215306658,15.127519241679428,14.056450107585484,14.67119152406779,15.541582229864014,15.734468169992358,14.23531965117776,13.847869137422753,14.92139193290983,14.882617213301417,15.320361745658508,14.002007227707127,13.354753707126589,15.022305227429392,14.114399121025967
0.651703,15.991522495441169,15.607032851339055,14.82583793129774,14.343226071044848,14.168582666953453,15.451589983266143,15.065498170990248,14.846227865425027,16.206031822549136,14.90450819840056,14.646453879599106,14.9843923228796,14.928406654819954,15.809333107891758,13.888345189511607
