voltage,current_1,current_2,current_3,current_4,current_5,current_6,current_7,current_8,current_9,current_10,current_11,current_12,current_13,current_14,current_15
0.597992,13.593822651028946,13.283387912573168,13.290657544949626,13.269672660759655,13.130350175465765,13.376067820550025,13.427766546333856,13.550278701196287,13.362265965878944,13.539228382151993,13.562400067055194,13.253140936955033,13.325164102240164,13.01954742864312,13.091348816843471
0.600433,13.553589296511973,13.69894739229956,13.217575679178973,14.204730313484095,13.302863896183228,13.689255133760545,13.985815292263293,13.420593897105956,13.328282241161256,13.521249457084997,13.341742106458545,13.590716286470679,13.057862332603397,13.753723151073661,13.763346722194786
0.602875,13.482367529991741,13.5849880711871,13.601673236347523,13.508166447807527,13.849083141760163,13.747475835520307,13.719702062794005,13.635368491146126,13.286032709423928,13.414320417296103,13.638975689013485,13.338834526421394,13.22830775264415,13.39292780096555,13.605108113689148
0.605316,13.643563268149276,13.587343205216753,13.608078055767725,13.844646745117924,13.735684326681769,13.778636636200055,13.57368473739182,13.44807233154501,13.90175912279676,13.907098576485508,13.862380251999541,13.863748142393057,13.806462828570545,13.518773559330521,13.389267629476015
0.607758,13.979883394832394,13.842937648484922,13.788494542814263,13.945740827791106,13.847509031109755,13.981397660988844,14.066686843847414,13.669899123358718,13.725831361248646,13.739255725296907,13.731164918472645,13.884112716354627,13.878698533425725,13.65313040224845,14.022956637703652
0.610199,14.18299555962797,14.011462943414934,14.745011082572557,14.528650193123005,13.659314077238443,13.788253871360345,14.439825564379355,14.188572269812873,13.668883558939635,13.858879453381036,13.883599543889385,14.30296658687903,13.841180836014725,14.060700605073848,14.447765525958824
0.61264,13.552254125285991,14.428905198661663,14.139849155798519,14.594849342166246,14.306381512117618,14.18534387037397,14.259691242114757,14.142041960839451,14.653771302389202,14.507650695900004,14.100962014775037,14.000632595579399,13.8282879771805,14.02922251460543,14.45316006848157
0.615082,13.966107964162747,14.331581862839187,13.959593600513891,14.23261015550521,14.127434421860137,14.446970367464617,14.562404632157135,14.124281744804355,14.1737189509432,14.366258426832959,14.635018938610958,14.127272757413872,14.497201489633593,14.326792465924822,14.054078266296065
0.617523,14.453791532767077,14.29577240286163,14.485603313662855,14.528416564428099,14.463788543495719,14.42289878206119,14.739568641139137,14.632012345618556,13.983070409566349,14.719602527506852,14.543248391640422,14.982160027772375,14.391796344195564,14.461925505711895,14.404476986513389
0.619965,14.541770775114784,14.38475588838397,14.36911174591474,14.611757756028183,14.520955090978735,14.496758273630844,14.39771696151863,14.514586044980977,14.435672652813246,14.508730424007506,14.36174782636744,14.780968473446707,14.231031259014012,14.455038180751576,14.835364603333463
0.622406,14.864423694804694,15.232946913189437,15.151934370269348,14.790575936060064,14.424208963009514,14.86441961054576,14.899204012174046,14.67062014368632,14.709592625653173,14.560598999545087,14.927354359293538,14.812379212196134,14.757032790796538,14.409922065941181,14.569798692943488
0.624847,15.137955546850662,14.619026615061069,14.549810582879003,14.828354764269323,14.568822169656535,15.062598656482256,15.002369094722109,15.019147583111213,14.869905359425248,14.759109980653157,15.009675170917292,15.161565744879237,14.69597409084687,14.629109986182597,14.99013203397106
0.627289,14.646169219397384,14.816022013071779,15.114347751623757,14.850765220629095,14.879231293061805,15.036735889511904,15.51318789688979,14.658740148168128,14.879076769686742,15.246367360829655,15.019934234911785,14.904158836403685,14.972204307157485,15.035675856483559,15.178946001569544
0.62973,15.051624030770089,15.180853071610434,15.322851260866866,15.276232909197013,15.168831477164051,15.081821806216674,14.825555062876692,15.282986329286173,15.360234041151521,14.878414770430908,15.447840715708367,15.04590226042097,15.052882788921613,15.30779783798233,14.924321740717584
0.632172,15.479404073383947,15.008942466061267,15.435332111176034,15.048897325412229,15.467207064755398,14.902971953948745,15.895675224842764,15.180383393461685,15.526247025718774,15.555696359080402,15.250565766704588,15.505963048259852,15.056820568905877,15.267286011200177,15.617694658101406
0.634613,15.573862281017044,15.290599234255808,15.500274294139931,15.637877256990118,15.38039925181848,15.254053130166225,15.64381438422941,15.513328155033488,15.10944417718029,15.573725156176788,15.480343870843212,15.423558118006623,15.133078321292183,15.400609729618116,15.342964501179999
0.637054,15.454159726204585,15.592478155583915,15.295931601025288,15.731107498798638,15.398261737075828,15.498962574649928,15.754203710964982,15.515555829634874,15.633425009888057,15.769327788410791,15.794595598827135,15.6680287690104,15.691653606497091,15.449599805010555,15.807733313177996
