voltage,current_1,current_2,current_3,current_4,current_5,current_6,current_7,current_8,current_9,current_10,current_11,current_12,current_13,current_14,current_15
0.597992,10.658485603780166,10.662087034666953,11.033262745683635,10.81204559743298,10.717522355682238,10.52742011066853,10.738640629550066,10.565185044621595,10.942628682140398,10.826598990916608,10.947896806755669,10.961043109989104,10.47963405091901,10.95330311237497,11.099932182945278
0.600433,10.955820974048935,10.75916779752865,10.877321191769791,11.08800497199904,10.996691867147632,10.927521499163245,11.113627006865972,10.698676894948054,10.833176540502889,10.67620122662501,10.784332771744113,10.63882439799613,10.614921646404872,10.755941810816104,10.989429836636038
0.602875,10.597806559083656,10.780041042879386,11.21230835502513,11.206278710887844,10.546737098235818,11.17922188325561,10.940739871752177,10.698401018654767,10.862644938342951,10.708041279918472,10.561182380804844,11.010358068326472,10.856427753968688,10.816095215475196,11.040779058004208
0.605316,11.007924919957333,10.977327698230381,11.237820011030294,11.258298270513269,11.266276976700569,10.619632247517195,10.989611083289956,11.320434170301908,11.069500282593335,11.073239025317024,10.996763128562876,10.99130124517414,11.292603851946097,10.810795555783743,11.412020546707588
0.607758,11.331899121937196,11.155710157255221,11.012801997991204,10.78204968731744,11.092957130689037,11.364083018205847,11.098547920493843,11.12504962177534,11.370346904579085,10.885109851536072,11.18634796196738,11.340539969172427,11.306986650513153,11.166551669114735,11.405280215850265
0.610199,11.175039045715138,11.291539859251413,11.233414030310406,11.309051196190353,11.080072861760788,11.331953787352372,11.466848810152818,11.14967695903977,11.514011924955373,11.27284483721503,11.286612905260274,11.164865619519343,11.326077135121789,11.559005246872935,10.719577090667915
0.61264,11.40312376747608,11.509622674799457,11.526926741112435,11.580487498041576,11.58849663051472,11.202346767959114,11.550565214821082,11.054196123442484,10.96300482883533,11.344109502163668,11.32862372472465,11.4502702005992,11.3970389508496,11.187416007535779,11.594296187114804
0.615082,11.604920835101922,12.095605068525868,11.485718046265362,11.46398009772167,11.793732853080316,11.725554490869063,11.363902780017167,11.345015711747468,11.397487930591147,11.50033385179915,11.648023460113048,11.409384821361504,11.377928623400061,11.651558732851804,11.396594040713374
0.617523,11.719745673825951,12.036978301523792,11.525523095593579,11.708349570283268,11.008140197785693,11.736681962140144,11.780011197963512,11.651316340148131,11.81949235868764,11.627466611549071,11.458815297121616,11.722685332175645,11.648032592448645,11.583280899082324,11.623737698691349
0.619965,11.819944417646974,11.78395292562881,12.051194891675472,11.658029204644432,11.670371888577593,11.550264280032147,11.905618788311488,11.649739971525912,11.96062556469099,11.734010352213467,11.804640346963838,11.597993865714333,11.897461319585505,11.905347830202478,11.599493580414387
0.622406,11.863061305379812,11.851376755549026,11.898999602622318,11.583504844301004,11.909914066321578,12.091181068645042,12.012095853609477,11.92742594721668,11.859336408080633,11.90849226435128,11.812397087219981,12.167663482833003,12.141784928510113,11.856091241605355,11.578063264823717
0.624847,11.89002862295377,12.023347414738586,12.10640421141454,11.795129025324844,11.969032000596812,11.936546536104824,11.930044658838243,12.020650950637798,11.911008785527084,11.916361211029717,11.897774995712844,11.615309929112506,11.918477352601336,12.318072321907277,11.979483690147761
0.627289,12.384168646414935,11.90009038332031,11.950135591501708,12.03575942388199,12.318995151036322,11.958618444409746,11.885120224760053,11.882570799064881,11.863127797039663,11.804236290777506,12.146113952709614,12.321935401059083,12.26090115285916,12.091074566773079,12.266133493207604
0.62973,12.329433685256681,12.500344740268758,12.452562843195917,12.255503389487053,12.460542827436129,11.948311949721784,11.833716257514922,12.072838917430284,12.297504491322986,11.962325216155152,12.120270977642212,12.008459658904913,12.263489704949043,12.282626887182047,12.412575646865694
0.632172,12.533216475516822,12.59055048246495,12.130109585317326,12.144113135104377,11.902414073506101,12.307813860708773,12.643497948414181,12.363708427611364,12.265297777309538,12.247746966680282,12.01050343321773,12.675099561283822,12.142599642506251,12.534991181466015,11.945414210271448
0.634613,12.078975619238696,12.525243159567752,12.718253377553749,12.969913424703991,12.526587568696042,12.429085424409044,12.31223558204597,12.24180188169524,12.704796113073996,12.698853103233565,12.404982525425982,12.562029133248613,12.551180842432741,12.541141049199444,12.410357478935158
0.637054,12.496314344290235,12.983770738116679,13.013665495987938,12.679825824479101,12.800395506843358,12.265435689400332,12.62705297299641,12.707793769011843,12.711000846788767,12.563196632313861,12.19183868153435,12.677528676413363,12.334929153810688,12.44643224899866,12.340630479006387
0.639496,12.64564040266362,12.61459352762482,12.933939245039781,12.616889641155291,13.195139413720993,12.52319289834056,12.63347478853746,12.54665412801911,12.466168741813489,12.468616227339957,12.596218802918862,12.864495038810496,12.705501215356923,12.946584136655764,12.731346144476214
0.641937,12.871501521573176,12.87419640666358,12.783148786702045,12.74517206482305,12.808361917221859,12.419585206384472,13.096403276310665,12.549919915055249,12.708394601136002,13.163362226235371,12.590594481894337,13.180104424503075,12.904316580660105,12.438040087612935,12.829420373479126
0.644379,12.58533685231253,12.876533882406722,13.047207069440208,13.188708830243021,12.88867117303457,13.046658980134119,12.93215762827608,12.53831472080455,12.9752940232815,12.829072539573708,12.568870724497598,12.927624174254731,12.741433956358849,13.139067351588704,12.885260328098449
0.64682,12.879967072519673,12.78068728915668,13.395026612940875,13.02618842802885,12.940630950135352,12.884074905676252,13.19844613977647,12.908832955791167,13.27093258874225,13.015431803052943,13.046427794125508,12.934807381324035,13.151965549321377,13.336512063157262,13.072348340377506
0.649261,13.492723447313207,13.121397800213193,13.565227464658433,13.24621066859617,12.856572853115527,12.991459635497801,13.1894958611804,13.029024686314722,12.955262737490283,13.125574496018336,13.011952139225425,13.404966285024631,12.827634955519525,13.088609992912161,12.990736838899917
0.651703,13.006006854163074,13.221321053978595,13.492769744406553,13.314097034212365,13.166613354808238,13.26992698696675,13.182623333245854,13.047075508503884,13.28044131570042,13.178861953374673,12.941740621974986,13.73230796249702,13.036814216988251,13.512902561087474,12.874095834377696
0.654144,13.344869672921563,13.700613002881527,13.34030876341349,13.290608728159594,13.095251775237758,13.254694852821736,13.539919991992802,12.857311419672268,13.817452844900451,12.69744714414231,13.283061059119845,13.078254799201906,13.210813453109916,13.237332064132842,13.311882647393633
0.656586,13.39219064590943,13.333918745609244,13.863943283015347,13.599686745662275,13.089430331636034,13.791976823158532,13.590007751598298,13.452355109475711,13.405872103834893,13.255231497134508,13.455218996018946,13.788880991921152,13.466590791656383,13.952127175662994,12.792804153291346
0.659027,13.582482489979627,14.204962779298697,13.641463698527184,13.8085002888284,13.36640450040673,13.35190340978821,13.400749891638332,13.619972481024826,13.764731075639562,13.596371078204655,13.350059286863177,13.66363634388705,13.67838071360126,13.908681697284976,13.352891773500325
0.661469,13.71016326878583,13.823044871706731,13.658777523550068,13.68969973916587,13.513112448343943,13.671341813477936,13.836043785343719,13.820067727504252,13.379595158353043,13.780785490590546,13.46296582028554,13.596299458529367,13.211986184430884,13.702994784533443,13.426774378718477
0.66391,13.498926964574062,13.724186352685518,14.227804912924475,13.749348838487952,14.074393437700419,13.897533601966032,13.74498887887161,13.690710076896242,13.865988433689939,13.917690702089313,13.8270498296741,14.038411635649107,14.033900465149578,13.89860644872818,13.91594811671152
0.666351,13.689703916705058,13.99287427455627,14.106218173255156,14.078011191679689,14.059407448134671,13.767163927995716,13.850526336232704,13.846309718329598,14.0874263062729,13.940891613934108,13.876457659502082,14.248308896692636,13.61043089121342,14.067575451204434,13.730386204249315
0.668793,14.15101931181784,14.029813717900282,14.55371361413103,14.02877730480701,14.027226021602358,13.898025546187647,13.926692699807882,14.263747907961378,14.028329143745927,14.143459394072016,13.890412617175926,13.991322249408107,14.044463961960405,13.909598140446896,13.928640135220025
0.671234,13.902192254065174,14.560906727442829,14.334180347079215,14.159421469543691,14.230139415278215,14.083321676113064,14.349005092708975,14.149941271533747,14.504137906933739,14.320964151894563,13.80755147521539,14.310240473305559,13.75427547946204,14.268855609593006,14.498810876598771
0.673676,14.257203631287533,14.548760497343014,14.5428804429406,14.296645724133601,14.47477218851283,14.493287442320252,14.200437392265279,14.560661436288454,14.537271181851988,14.023330696660105,14.32054989362914,14.236012875703901,14.36522935761841,14.508047276465343,14.249042438361142
0.676117,14.443557866307364,14.724282340249822,14.472048148337803,14.41088319842862,14.668373404755704,14.449299252532462,14.552122755842065,14.572404597797624,14.394443302332487,14.403050473317087,14.185578927605311,14.496702417952978,14.16606134489325,14.570434646151739,14.540351271828598
0.678558,14.224324227621246,14.356733337674916,14.995035253872704,14.433064872769235,14.701123984935615,14.498103754372096,14.606488996717431,14.393422259185144,14.920488819147359,14.235369094490007,14.556425670227565,14.184654127691784,13.857752823945559,14.49724150020185,14.337978479191015
